var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
379,0,7900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0379_iter0000_d000679.csv,exponential,exponential,1.6617976174943685,2.184530393290168,0.9956056570504475,3.2115927523172463,1.5,2.0
380,0,8000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0380_iter0000_d000680.csv,exponential,exponential,1.4030605137929506,2.1407269577396053,2.8369417896460596,3.25956806714445,1.5,2.0
381,0,8100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0381_iter0000_d000681.csv,exponential,exponential,1.6138471205454283,2.173296655124594,0.9560653499612108,2.802789557425456,1.5,2.0
382,0,8200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0382_iter0000_d000682.csv,exponential,exponential,1.0805151213806978,1.8168389341277917,2.953562189595888,3.382747002222165,1.5,2.0
383,0,8300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0383_iter0000_d000683.csv,exponential,exponential,1.319477852540376,1.7382206874957564,0.924757036956086,3.2464074207136573,1.5,2.0
384,0,8400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0384_iter0000_d000684.csv,exponential,exponential,1.762796077204282,2.3505631888023637,1.0783788295775367,2.605933150356722,1.5,2.0
385,0,8500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0385_iter0000_d000685.csv,exponential,exponential,0.5194344417817801,2.0463676180712103,2.363551769465693,3.2393304839166297,1.5,2.0
386,0,8600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0386_iter0000_d000686.csv,exponential,exponential,1.478141894840322,1.923983055951348,1.1406555195325365,2.6660599777748946,1.5,2.0
387,0,8700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0387_iter0000_d000687.csv,exponential,exponential,1.130698825646236,2.492268106096443,2.9017379291754715,3.3318753307112825,1.5,2.0
388,0,8800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0388_iter0000_d000688.csv,exponential,exponential,1.4439369482392492,2.300697955431418,0.855012877182304,1.9567860795732983,1.5,2.0
389,0,8900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0389_iter0000_d000689.csv,exponential,exponential,1.645468555080791,2.4550505188126666,1.3885308905359517,2.197475671996262,1.5,2.0
390,0,9000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0390_iter0000_d000690.csv,exponential,exponential,1.8148672043683434,2.3816649513771906,1.739129896435003,2.4877168026237553,1.5,2.0
391,0,9100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0391_iter0000_d000691.csv,exponential,exponential,0.6162533578373136,1.04279969351672,2.0079224694666467,2.616629704966479,1.5,2.0
392,0,9200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0392_iter0000_d000692.csv,exponential,exponential,2.0608527654829127,2.4650602017477916,1.675430849650482,2.6376510214409725,1.5,2.0
393,0,9300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0393_iter0000_d000693.csv,exponential,exponential,0.8716983604568496,2.191396245096503,2.173632381408807,3.245950799784565,1.5,2.0
394,0,9400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0394_iter0000_d000694.csv,exponential,exponential,0.6324937214343915,1.5501468986915443,1.8515659932690027,2.7842991804929813,1.5,2.0
395,0,9500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0395_iter0000_d000695.csv,exponential,exponential,0.5649880989963924,1.2628225513905507,2.957064085592029,3.3803011378546968,1.5,2.0
396,0,9600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0396_iter0000_d000696.csv,exponential,exponential,1.8632837319404405,2.4578969720672634,1.5173637684030807,2.6561122792209515,1.5,2.0
397,0,9700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0397_iter0000_d000697.csv,exponential,exponential,1.818402892239871,2.4100821928123124,2.6760537147155845,3.397233973023269,1.5,2.0
398,0,9800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0398_iter0000_d000698.csv,exponential,exponential,1.6060343671049675,2.4570121991954315,2.639298546045931,3.121792986564339,1.5,2.0
399,0,9900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0399_iter0000_d000699.csv,exponential,exponential,1.697158840129992,2.1320776448725214,1.6072262247644562,2.599487037182301,1.5,2.0
400,0,10000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0400_iter0000_d000700.csv,exponential,exponential,0.8234689503607755,2.420733943149866,0.7464193637390342,1.1579505319851526,1.5,2.0
401,0,10100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0401_iter0000_d000701.csv,exponential,exponential,1.0166732858623653,2.489973506023845,1.1882073338099437,3.176322538472877,1.5,2.0
402,0,10200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0402_iter0000_d000702.csv,exponential,exponential,0.7769818192327447,1.9527710434393906,2.991864271466419,3.4693449520901454,1.5,2.0
403,0,10300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0403_iter0000_d000703.csv,exponential,exponential,2.068812760285578,2.486731596230233,3.0566702370388956,3.4929392865106195,1.5,2.0
404,0,10400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0404_iter0000_d000704.csv,exponential,exponential,1.7451971617630853,2.460435895384081,2.1418779448802034,2.883318676426358,1.5,2.0
405,0,10500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0405_iter0000_d000705.csv,exponential,exponential,1.3452519040911888,1.916202646455045,2.521614722092434,3.019985623515051,1.5,2.0
406,0,10600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0406_iter0000_d000706.csv,exponential,exponential,1.4235167183785453,2.1860433848776495,2.2469472890419953,3.2956824436806187,1.5,2.0
407,0,10700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0407_iter0000_d000707.csv,exponential,exponential,0.6757246177022542,1.9658126447954425,1.5762852944095012,2.912153054131559,1.5,2.0
408,0,10800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0408_iter0000_d000708.csv,exponential,exponential,1.6103752690343924,2.297040553698292,2.4055037998326596,3.1666593649523316,1.5,2.0
409,0,10900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0409_iter0000_d000709.csv,exponential,exponential,1.2405884946068348,1.8870409569618505,1.095794341991437,2.88932275704593,1.5,2.0
410,0,11000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0410_iter0000_d000710.csv,exponential,exponential,1.6131381644999323,2.108311139575884,3.0267772831888915,3.4759207667115763,1.5,2.0
411,0,11100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0411_iter0000_d000711.csv,exponential,exponential,1.349945797135722,2.3808729049078616,1.7649531265882026,2.8003618373320283,1.5,2.0
412,0,11200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0412_iter0000_d000712.csv,exponential,exponential,0.9132390401240591,1.4985345338899692,2.3502135050903856,3.383116509281098,1.5,2.0
413,0,11300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0413_iter0000_d000713.csv,exponential,exponential,1.5844780449535345,2.1746136343038334,1.9968774371695357,3.018390449059439,1.5,2.0
414,0,11400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0414_iter0000_d000714.csv,exponential,exponential,1.9985057335588703,2.437852443319456,0.9284348953716091,3.2327517656257,1.5,2.0
415,0,11500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0415_iter0000_d000715.csv,exponential,exponential,1.9315655950189896,2.339695181794188,1.0153824801826543,2.741790532049479,1.5,2.0
416,0,11600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0416_iter0000_d000716.csv,exponential,exponential,1.7621522490157409,2.3671219479570382,0.9981319099290514,1.6453989830383475,1.5,2.0
417,0,11700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0417_iter0000_d000717.csv,exponential,exponential,1.3095562145042936,2.3541713474549857,1.0643746707875281,1.6173166875225584,1.5,2.0
418,0,11800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0418_iter0000_d000718.csv,exponential,exponential,1.3816719932692876,1.9194596229460548,0.675301673259101,2.9502350502577377,1.5,2.0
419,0,11900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0419_iter0000_d000719.csv,exponential,exponential,1.813962569724676,2.32790144714812,1.2645985364375396,2.173226622493863,1.5,2.0
420,0,12000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0420_iter0000_d000720.csv,exponential,exponential,1.0775542813253614,2.06741103110026,1.8723322030924412,2.7085829494756304,1.5,2.0
421,0,12100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0421_iter0000_d000721.csv,exponential,exponential,1.5198735667810903,2.311904122563537,1.9515252647350891,2.796323689768736,1.5,2.0
422,0,12200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0422_iter0000_d000722.csv,exponential,exponential,1.498244451102615,2.2544252353095118,1.3848420291897328,2.304879662818558,1.5,2.0
423,0,12300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0423_iter0000_d000723.csv,exponential,exponential,1.3731982064308585,2.2182492806146508,2.0880759411967027,2.8754789330247927,1.5,2.0
424,0,12400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0424_iter0000_d000724.csv,exponential,exponential,1.4052382515460082,2.490113286867926,1.6128637495142744,3.266541491273927,1.5,2.0
425,0,12500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0425_iter0000_d000725.csv,exponential,exponential,0.630117906091131,2.3166002442907883,2.9484360043777045,3.3881251609302274,1.5,2.0
426,0,12600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0426_iter0000_d000726.csv,exponential,exponential,0.5193622650755083,1.6828235896349812,0.9750518699219226,3.4397178868408194,1.5,2.0
427,0,12700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0427_iter0000_d000727.csv,exponential,exponential,1.9363174961880774,2.4935615300413394,2.070061110125957,3.0006448065207687,1.5,2.0
428,0,12800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0428_iter0000_d000728.csv,exponential,exponential,1.8323485590083695,2.406950699704436,1.1462499585548374,3.3716113445227727,1.5,2.0
429,0,12900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0429_iter0000_d000729.csv,exponential,exponential,1.20351911994485,2.296997488271713,1.8024386881700656,2.4403546555057636,1.5,2.0
430,0,13000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0430_iter0000_d000730.csv,exponential,exponential,0.9734829552150612,2.0205664769794556,0.8718054190871294,1.3024160412097143,1.5,2.0
431,0,13100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0431_iter0000_d000731.csv,exponential,exponential,1.1942259589598905,2.284604371384159,2.0968089117315087,2.8219896672359974,1.5,2.0
432,0,13200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0432_iter0000_d000732.csv,exponential,exponential,1.6475855028727893,2.2667869469619677,3.09870351586827,3.499709628591385,1.5,2.0
433,0,13300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0433_iter0000_d000733.csv,exponential,exponential,1.8290103060348146,2.2993453846783605,0.8959669034069162,1.7352393153591241,1.5,2.0
434,0,13400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0434_iter0000_d000734.csv,exponential,exponential,1.1916239429540258,2.0568479408548264,1.0059843041038097,3.0392008964860593,1.5,2.0
435,0,13500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0435_iter0000_d000735.csv,exponential,exponential,1.8894898470675674,2.356012104947367,1.820966911566354,2.981191695104769,1.5,2.0
436,0,13600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0436_iter0000_d000736.csv,exponential,exponential,1.655805078289798,2.1213115936554483,1.2302647596482066,2.9964915104410137,1.5,2.0
437,0,13700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0437_iter0000_d000737.csv,exponential,exponential,1.4091077028682026,2.4308733193913357,1.6644317411707328,2.6481522351335887,1.5,2.0
438,0,13800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0438_iter0000_d000738.csv,exponential,exponential,0.9904115480491236,1.6471398827649946,2.191992470384836,2.8323293530235762,1.5,2.0
439,0,13900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0439_iter0000_d000739.csv,exponential,exponential,1.8796408330288759,2.3392806880368457,2.250735041185384,3.1332739230566764,1.5,2.0
440,0,14000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0440_iter0000_d000740.csv,exponential,exponential,1.5055340766062535,2.4378288369544854,0.9419699738204732,1.6652764202081969,1.5,2.0
441,0,14100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0441_iter0000_d000741.csv,exponential,exponential,0.69504355413649,1.2024370492910346,1.8890006613697257,2.489700976774361,1.5,2.0
442,0,14200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0442_iter0000_d000742.csv,exponential,exponential,1.7914686881495838,2.1984447448008466,1.47397812651063,2.643418134610481,1.5,2.0
443,0,14300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0443_iter0000_d000743.csv,exponential,exponential,0.8464452810829193,1.692593202050757,1.0792577323739756,2.048759699049558,1.5,2.0
444,0,14400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0444_iter0000_d000744.csv,exponential,exponential,1.9829936971657465,2.4318058444111847,1.503248847277872,2.879142358716455,1.5,2.0
445,0,14500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0445_iter0000_d000745.csv,exponential,exponential,1.562626970797609,2.3174417778566876,0.720373314782436,2.505084220050305,1.5,2.0
446,0,14600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0446_iter0000_d000746.csv,exponential,exponential,1.677477759836761,2.413623088102699,2.0301890550423165,2.5698775418582436,1.5,2.0
447,0,14700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0447_iter0000_d000747.csv,exponential,exponential,0.6339845182348464,1.5075862337693842,2.911652904611503,3.4006690433969786,1.5,2.0
448,0,14800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0448_iter0000_d000748.csv,exponential,exponential,1.932758251436237,2.4096350943932525,2.4633070770563306,3.1721841165455746,1.5,2.0
449,0,14900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0449_iter0000_d000749.csv,exponential,exponential,1.6339236182918142,2.181753387913673,2.81364968545543,3.2897352745151807,1.5,2.0
450,0,15000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0450_iter0000_d000750.csv,exponential,exponential,0.5098829260548451,2.0566209557043154,2.259171604435907,3.21151299662064,1.5,2.0
451,0,15100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0451_iter0000_d000751.csv,exponential,exponential,1.5998640037013225,2.2930758389733095,0.7997252780041375,2.7390776844605065,1.5,2.0
452,0,15200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0452_iter0000_d000752.csv,exponential,exponential,0.5105576380491277,1.2011758554407845,1.5942838535079056,2.5640007389274264,1.5,2.0
453,0,15300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0453_iter0000_d000753.csv,exponential,exponential,0.6903442598632281,1.6922074971930985,2.1214048334206903,2.8907887230787703,1.5,2.0
454,0,15400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0454_iter0000_d000754.csv,exponential,exponential,1.6335991732587345,2.1413014294559884,0.8739457079044011,2.941037421077723,1.5,2.0
455,0,15500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0455_iter0000_d000755.csv,exponential,exponential,1.569965007619288,2.1975464997682783,0.8555949405260539,2.745170082966598,1.5,2.0
456,0,15600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0456_iter0000_d000756.csv,exponential,exponential,1.6999291998819428,2.165517868324275,2.292184516018479,2.979473661075759,1.5,2.0
457,0,15700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0457_iter0000_d000757.csv,exponential,exponential,1.964189783823493,2.466256551262813,1.2117010426068304,3.3829751639862478,1.5,2.0
